datetime,temp,humidity,windspeed,cloudcover,solarradiation
2023-08-02T17:00:00,19.5,64.18,22.4,90,257
2023-08-02T18:00:00,19.8,69.27,21.2,89.3,538
2023-08-02T19:00:00,17.6,85.55,25,98.4,56
2023-08-02T20:00:00,17.1,88.69,22.5,90.3,19
2023-08-02T21:00:00,17,89.34,24.6,89,11
2023-08-02T22:00:00,17,88.3,25.7,89,0
2023-08-02T23:00:00,16.3,91.56,26.5,98.4,0
2023-08-03T00:00:00,15.9,93.84,26.3,98.6,0
2023-08-03T01:00:00,16.4,94.35,21.9,98.4,0
2023-08-03T02:00:00,16.6,93.27,28.7,98.7,0
2023-08-03T03:00:00,16.7,91.03,25.4,99.7,0
2023-08-03T04:00:00,16.6,90.23,21.9,99.7,0
2023-08-03T05:00:00,16.6,91.81,24.2,98.7,0
2023-08-03T06:00:00,16.4,94.23,20.8,98.7,0
2023-08-03T07:00:00,15.8,95.11,14.8,100,16
2023-08-03T08:00:00,15.6,97.33,16.3,98.7,14
2023-08-03T09:00:00,16.1,93.84,15.1,98.7,58
2023-08-03T10:00:00,16.8,90.49,14.7,90.6,81
2023-08-03T11:00:00,17.3,80.35,17.4,99.7,167
2023-08-03T12:00:00,17.2,79.73,15,74.7,167
2023-08-03T13:00:00,17.5,79,15.8,98.6,156
2023-08-03T14:00:00,17.9,77.46,13,98.4,274
2023-08-03T15:00:00,16.6,88.12,10.6,99.4,160
2023-08-03T16:00:00,16.5,91.06,7.9,99.7,297
2023-08-03T17:00:00,17.6,80.79,10.4,98,165
2023-08-03T18:00:00,17.1,78.98,11.1,98,137
2023-08-03T19:00:00,17.1,76.33,13.8,100,126
2023-08-03T20:00:00,17.2,78.89,8.3,89.3,91
2023-08-03T21:00:00,16.6,77.46,7.8,98.7,14
2023-08-03T22:00:00,15.6,83.5,3.7,86.5,0
2023-08-03T23:00:00,14.6,88.08,4,100,0
2023-08-04T00:00:00,13.7,93.02,4.3,41,0
2023-08-04T01:00:00,13.1,95.12,4,65.3,0
2023-08-04T02:00:00,13.4,93.92,4.3,79.4,0
2023-08-04T03:00:00,13.7,96.25,6.3,87.1,0
2023-08-04T04:00:00,13.8,97.37,3.8,96.5,0
2023-08-04T05:00:00,14,97.38,3.7,43.5,0
2023-08-04T06:00:00,13.5,97.62,3.7,80.6,0
2023-08-04T07:00:00,13.6,99.24,3.9,90,18
2023-08-04T08:00:00,14.6,97.72,3.6,100,58
2023-08-04T09:00:00,15.4,94.99,3.8,90,91
2023-08-04T10:00:00,16.7,87.87,8,81,591
2023-08-04T11:00:00,17.6,79.71,14.3,79.7,202
2023-08-04T12:00:00,19.1,72.16,13.6,88.7,413
2023-08-04T13:00:00,19.3,67.82,12.2,88.7,974
2023-08-04T14:00:00,18.9,71.03,14.9,90.3,1160
2023-08-04T15:00:00,17.5,83.14,11.9,89,487
2023-08-04T16:00:00,18.6,85.01,9.3,90,847
2023-08-04T17:00:00,19.5,69.92,16.3,51,612
2023-08-04T18:00:00,19.6,65.31,15.3,60,566
2023-08-04T19:00:00,18.9,65.72,17,32.6,355
2023-08-04T20:00:00,18.3,69.2,16.1,31.3,42
2023-08-04T21:00:00,17.4,72.65,9.1,55.6,12
2023-08-04T22:00:00,15.3,82.19,4.1,90,0
2023-08-04T23:00:00,13.8,90.63,6.3,45.6,0
2023-08-05T00:00:00,12.9,93.84,3.7,50.7,0
2023-08-05T01:00:00,12.1,95.72,3.6,45.6,0
2023-08-05T02:00:00,11.9,95.89,3.6,50.7,0
2023-08-05T03:00:00,11.7,97.44,3.6,81,0
2023-08-05T04:00:00,12.7,97.4,6.3,88.7,0
2023-08-05T05:00:00,13.5,94,7.2,90,0
2023-08-05T06:00:00,13.5,93.84,7.2,90.3,0
2023-08-05T07:00:00,13.6,94.54,10.7,99.7,16
2023-08-05T08:00:00,14.2,95.97,11.7,89.3,30
2023-08-05T09:00:00,14.8,90.12,13.9,99.7,111
2023-08-05T10:00:00,15.5,84.42,15.3,90,199
2023-08-05T11:00:00,16.2,76.7,18.4,90,199
2023-08-05T12:00:00,16.4,72.87,21.5,89,146
2023-08-05T13:00:00,15.2,79.56,12,89,186
2023-08-05T14:00:00,15.8,76.82,11.3,90,202
2023-08-05T15:00:00,15.5,74.75,14.4,98.7,163
2023-08-05T16:00:00,14.6,83.22,11.1,98.7,220
2023-08-05T17:00:00,15.1,85.98,14.4,98.7,227
2023-08-05T18:00:00,14.9,95.08,11.8,98.7,32
2023-08-05T19:00:00,15.3,92.94,14.4,98.7,19
2023-08-05T20:00:00,15.6,91.43,14.4,98.4,25
2023-08-05T21:00:00,15.3,93.11,17.5,98.6,0
2023-08-05T22:00:00,15,94.77,15.3,98.7,0
2023-08-05T23:00:00,14.8,95.63,11.1,98.4,0
2023-08-06T00:00:00,14.4,96.98,11.1,99.7,0
2023-08-06T01:00:00,14.6,97.75,10.9,98.7,0
2023-08-06T02:00:00,14.8,97.99,9.9,89.3,0
2023-08-06T03:00:00,14.7,95.81,13.3,98.7,0
2023-08-06T04:00:00,14.4,95.62,18,98.4,0
2023-08-06T05:00:00,13.9,93.09,26.1,98.7,0
2023-08-06T06:00:00,14.2,95.94,20.9,99.7,0
2023-08-06T07:00:00,14.1,92.44,17.5,89,11
2023-08-06T08:00:00,14,89.56,13.2,90.6,32
2023-08-06T09:00:00,13.9,91.08,17.4,89,130
2023-08-06T10:00:00,14.2,84.83,19.5,99.7,100
2023-08-06T11:00:00,14.2,85.1,18.3,99.7,139
2023-08-06T12:00:00,14,89.51,18.6,98.7,251
2023-08-06T13:00:00,15.3,73.58,23.7,99.7,392
2023-08-06T14:00:00,14.3,86.73,18.1,98.7,172
2023-08-06T15:00:00,14.8,81.77,24.6,100,153
2023-08-06T16:00:00,14.7,81.17,20.3,99.7,214
2023-08-06T17:00:00,15.8,71.1,23.7,90.3,163
2023-08-06T18:00:00,15.9,73.08,17.8,98.7,527
2023-08-06T19:00:00,15.3,76.74,13.9,41.7,295
2023-08-06T20:00:00,15.9,70.85,15.7,88.4,54
2023-08-06T21:00:00,14.7,79.36,9.3,88.7,11
2023-08-06T22:00:00,14,79.27,7.5,35.3,0
2023-08-06T23:00:00,12.9,86.36,10.1,45.6,0
2023-08-07T00:00:00,12.3,86.64,10,40.7,0
2023-08-07T01:00:00,12,85.12,8.6,45.6,0
2023-08-07T02:00:00,11.9,86.29,10,45.6,0
2023-08-07T03:00:00,11.7,83.27,8.2,90,0
2023-08-07T04:00:00,11.2,84.96,10,45.6,0
2023-08-07T05:00:00,11.2,85.16,9.9,45.6,0
2023-08-07T06:00:00,10.7,87.31,7.5,45.6,0
2023-08-07T07:00:00,10.7,90.1,4.7,30.4,16
2023-08-07T08:00:00,12.5,85.95,10,5.1,53
2023-08-07T09:00:00,14.5,81.64,12.7,5.1,123
2023-08-07T10:00:00,16.3,72.89,14.7,10,192
2023-08-07T11:00:00,17.2,63.32,13.9,30.3,742
2023-08-07T12:00:00,17.9,57.75,12.3,41.9,819
2023-08-07T13:00:00,18.2,58.36,15.2,59.4,939
2023-08-07T14:00:00,18.9,59.58,16.4,51.6,178
2023-08-07T15:00:00,19.3,56.77,15.6,60,979
2023-08-07T16:00:00,19,58.96,21.2,81.3,
2023-08-07T17:00:00,18.8,61.31,20.2,100,
2023-08-07T18:00:00,19.1,59.77,13,100,434
2023-08-07T19:00:00,18.9,58.96,6,87.7,91
2023-08-07T20:00:00,19,55.65,8,15.2,58
2023-08-07T21:00:00,17.8,63.35,4.2,12.5,14
2023-08-07T22:00:00,16.1,70.7,7.6,90,0
2023-08-07T23:00:00,14.5,81.13,10,50.5,0
2023-08-08T00:00:00,14.1,82.82,12.6,85.1,0
2023-08-08T01:00:00,13.6,84.7,12.7,60.4,0
2023-08-08T02:00:00,13.4,88.96,13.5,45.6,0
2023-08-08T03:00:00,13.4,91.19,11,12.3,0
2023-08-08T04:00:00,13.1,93.25,11,50.5,0
2023-08-08T05:00:00,12.7,95.45,11,70.3,0
2023-08-08T06:00:00,12.8,93.78,8.3,90,0
2023-08-08T07:00:00,12.7,96.22,10.9,45.2,14
2023-08-08T08:00:00,14,91.07,11,32.9,113
2023-08-08T09:00:00,15,85.46,11.2,88.3,79
2023-08-08T10:00:00,15.6,81.5,14.8,51.6,72
2023-08-08T11:00:00,16.6,74.24,11.9,90.3,288
2023-08-08T12:00:00,17.3,66.54,15.1,90,629
2023-08-08T13:00:00,17.8,63.51,15.2,99.7,206
2023-08-08T14:00:00,17.7,60.84,12.3,89,374
2023-08-08T15:00:00,19,56.96,22,90.3,422
2023-08-08T16:00:00,18.4,61.57,17.2,99.4,102
2023-08-08T17:00:00,17.8,69.67,14.3,94.9,58
2023-08-08T18:00:00,15.9,87.82,13.8,100,77
2023-08-08T19:00:00,15.4,93.26,5.3,99.7,65
2023-08-08T20:00:00,15.3,95.66,7.3,100,11
2023-08-08T21:00:00,15.2,97.12,8.2,100,4
2023-08-08T22:00:00,15.1,96.07,10,99.7,0
2023-08-08T23:00:00,15.2,95.56,10.1,100,0
2023-08-09T00:00:00,15.6,94.67,14.3,100,0
2023-08-09T01:00:00,15.4,96.49,11.4,100,0
2023-08-09T02:00:00,15.9,95.21,11.2,99.7,0
2023-08-09T03:00:00,16,96.21,10.6,100,0
2023-08-09T04:00:00,16.1,97.38,10.5,100,0
2023-08-09T05:00:00,15.3,97.14,4.1,99.7,0
2023-08-09T06:00:00,15.5,98.26,3.8,100,0
2023-08-09T07:00:00,14.4,99.07,3.7,90.6,11
2023-08-09T08:00:00,15.3,99.18,6.2,13.2,33
2023-08-09T09:00:00,16,96.63,5.8,35.1,116
2023-08-09T10:00:00,17.1,87.78,7.5,51.6,292
2023-08-09T11:00:00,17.9,74.21,8.2,59,610
2023-08-09T12:00:00,18.9,65.54,11.1,41.9,784
2023-08-09T13:00:00,19.5,61.81,13.6,43.2,856
2023-08-09T14:00:00,19.9,58.95,13.6,55.1,320
2023-08-09T15:00:00,20,51.76,11.6,90,768
2023-08-09T16:00:00,20.5,56.86,11.8,60.4,679
2023-08-09T17:00:00,20.6,52.04,8.6,55.6,563
2023-08-09T18:00:00,20.5,46.36,11.3,90,438
2023-08-09T19:00:00,19.8,47.57,11.5,45.6,281
2023-08-09T20:00:00,19.3,46.56,12.5,45.6,26
2023-08-09T21:00:00,17.7,59.73,4,45.6,9
2023-08-09T22:00:00,14.7,79.89,1.1,45.6,0
2023-08-09T23:00:00,13.2,87.45,3.6,45.6,0
2023-08-10T00:00:00,12.2,91.01,3.7,45.6,0
2023-08-10T01:00:00,11.9,91.25,3.6,45.6,0
2023-08-10T02:00:00,11.2,92.46,1,50.7,0
2023-08-10T03:00:00,11,93.19,1,45.6,0
2023-08-10T04:00:00,10.7,92.69,0.9,50.7,0
2023-08-10T05:00:00,10.3,95.88,1,45.6,0
2023-08-10T06:00:00,10.4,94.09,1.1,30.4,0
2023-08-10T07:00:00,10.6,92.89,1,45.6,14
2023-08-10T08:00:00,13.8,83.01,3.6,45.6,35
2023-08-10T09:00:00,16.3,70.8,3.7,50.7,144
2023-08-10T10:00:00,18.5,55.26,7.6,45.6,468
2023-08-10T11:00:00,20.5,47.06,10.8,50.7,599
2023-08-10T12:00:00,21.7,48.84,9.9,50.7,693
2023-08-10T13:00:00,22.7,49.22,8.1,30.4,745
2023-08-10T14:00:00,23.1,47.14,10.7,45.6,756
2023-08-10T15:00:00,24.2,46.24,7.2,0,719
2023-08-10T16:00:00,24.7,45.59,7.1,90,631
2023-08-10T17:00:00,25.3,43.08,7.2,20.3,545
2023-08-10T18:00:00,25.4,43.13,7.2,5.1,388
2023-08-10T19:00:00,25.3,44.62,3.8,45.6,250
2023-08-10T20:00:00,24.1,49.15,4.1,55.1,42
2023-08-10T21:00:00,22.5,57.57,4.1,90,12
2023-08-10T22:00:00,19.1,76.26,7.1,45.6,0
2023-08-10T23:00:00,19.2,74.86,7.1,45.6,0
2023-08-11T00:00:00,19.1,74.67,7,31.3,0
2023-08-11T01:00:00,19.1,72.77,7,45.6,0
2023-08-11T02:00:00,18.8,73.64,8,45.6,0
2023-08-11T03:00:00,18.5,73.83,10.5,50.7,0
2023-08-11T04:00:00,16.8,81.63,6.2,50.7,0
2023-08-11T05:00:00,16.5,82.6,6.3,45.6,0
2023-08-11T06:00:00,17.2,74.93,4.4,90,0
2023-08-11T07:00:00,17.4,75.48,7.1,45.6,18
2023-08-11T08:00:00,18.9,73.16,10.5,50.5,81
2023-08-11T09:00:00,21.3,68.06,10.2,61,169
2023-08-11T10:00:00,22.1,66.88,10.8,80.7,308
2023-08-11T11:00:00,23.2,64.9,7.7,31.3,687
2023-08-11T12:00:00,24.4,64.38,4.5,70.4,742
2023-08-11T13:00:00,24.9,62.48,7.9,42.3,236
2023-08-11T14:00:00,25.4,63.75,6.5,78.7,309
2023-08-11T15:00:00,25.4,65.33,9.7,96.1,236
2023-08-11T16:00:00,24.7,71.44,11,87.1,236
2023-08-11T17:00:00,24.1,72.25,10.1,60.6,267
2023-08-11T18:00:00,23.6,71.46,10,90,93
2023-08-11T19:00:00,22.4,79.18,6.5,90,46
2023-08-11T20:00:00,22.3,80.58,6.4,80.6,39
2023-08-11T21:00:00,21.4,83.3,3.7,90.3,0
2023-08-11T22:00:00,20.6,88.06,3.7,90.6,0
2023-08-11T23:00:00,20.1,89.98,6.2,99.7,0
2023-08-12T00:00:00,19.9,90.17,3.7,99.4,0
2023-08-12T01:00:00,19.8,90.3,7.3,100,0
2023-08-12T02:00:00,20.1,90.87,5.6,100,0
2023-08-12T03:00:00,19.6,90.22,7.3,99.7,0
2023-08-12T04:00:00,19.5,94.05,3.8,98.7,0
2023-08-12T05:00:00,19.3,96.99,7.2,89.3,0
2023-08-12T06:00:00,19.1,97.88,8.1,99.7,0
2023-08-12T07:00:00,19.1,97.83,11.1,99.7,0
2023-08-12T08:00:00,18.1,98.79,11.2,99.7,30
2023-08-12T09:00:00,16.5,93.17,5.1,100,121
2023-08-12T10:00:00,17.3,89.73,10.9,98.7,279
2023-08-12T11:00:00,18.6,82.53,11.7,89.3,318
2023-08-12T12:00:00,19.3,80.06,13.5,90.3,598
2023-08-12T13:00:00,20.9,70.81,11.4,43.2,257
2023-08-12T14:00:00,22.3,64.22,14.9,60.3,823
2023-08-12T15:00:00,22.6,56.95,18.2,41.6,227
2023-08-12T16:00:00,23.2,52.53,19.8,42,207
2023-08-12T17:00:00,22.9,50.18,18.4,58.4,582
2023-08-12T18:00:00,22.6,49.3,21.6,31.6,504
2023-08-12T19:00:00,22.5,51.38,15.7,55.1,181
2023-08-12T20:00:00,21.1,56.06,13.7,50.5,60
2023-08-12T21:00:00,19.7,61.82,7.4,80.3,7
2023-08-12T22:00:00,18.7,66.46,10.4,43.2,0
2023-08-12T23:00:00,17.6,73.33,7.3,90,0
2023-08-13T00:00:00,16.8,78.62,7.4,81,0
2023-08-13T01:00:00,16.8,79.01,10.9,95.1,0
2023-08-13T02:00:00,16.6,80.35,11.1,42.2,0
2023-08-13T03:00:00,15.6,86.53,10,81.3,0
2023-08-13T04:00:00,15.5,88.07,7.3,90.3,0
2023-08-13T05:00:00,15.7,88.22,7.2,90.3,0
2023-08-13T06:00:00,15.6,89.35,7.3,90.3,0
2023-08-13T07:00:00,15.4,89.62,7.4,98.4,9
2023-08-13T08:00:00,16.4,85.32,4.4,99,46
2023-08-13T09:00:00,17.2,82.33,7.7,99.7,77
2023-08-13T10:00:00,17.8,81.1,7.3,90.6,234
2023-08-13T11:00:00,19.2,76.48,7.3,90,422
2023-08-13T12:00:00,20.7,69.45,8.6,41.9,397
2023-08-13T13:00:00,21.9,64.54,15.3,78.1,127
2023-08-13T14:00:00,21.5,66.88,12.9,88.4,847
2023-08-13T15:00:00,20.8,74.17,6.7,87.5,232
2023-08-13T16:00:00,21.6,69.81,10.1,11.6,229
2023-08-13T17:00:00,22,64.69,7.7,89,195
2023-08-13T18:00:00,22.7,58.91,8.2,61.9,431
2023-08-13T19:00:00,22.9,57.43,11.8,13.3,134
2023-08-13T20:00:00,21.3,61.14,7.4,40.7,28
2023-08-13T21:00:00,20,67.24,6.3,45.6,7
2023-08-13T22:00:00,17.2,79.1,3.7,30.4,0
2023-08-13T23:00:00,15.9,86.17,3.7,50.7,0
2023-08-14T00:00:00,16.5,78.82,4,45.6,0
2023-08-14T01:00:00,14.6,90.42,3.6,90.1,0
2023-08-14T02:00:00,13.7,92.07,1,80.3,0
2023-08-14T03:00:00,13.5,90.65,3.6,50.7,0
2023-08-14T04:00:00,12.6,95.33,2.1,45.6,0
2023-08-14T05:00:00,12.7,94.04,2,75.3,0
2023-08-14T06:00:00,13.4,93.63,4.6,65.3,0
2023-08-14T07:00:00,15.1,85.05,6.8,33.9,18
2023-08-14T08:00:00,15.9,82.51,6.8,33.9,90
2023-08-14T09:00:00,17.1,80.39,10.1,95.1,72
2023-08-14T10:00:00,19.9,68.99,10.7,45.6,461
2023-08-14T11:00:00,22.3,60.53,14.2,50.7,589
2023-08-14T12:00:00,23.5,56.56,14.4,45.2,392
2023-08-14T13:00:00,24.3,54.17,15.4,50.5,752
2023-08-14T14:00:00,24.9,51.44,14.3,13.6,856
2023-08-14T15:00:00,25.3,52.6,8.2,12.6,653
2023-08-14T16:00:00,25.9,49.69,7.7,87.1,710
2023-08-14T17:00:00,26.2,47.86,13.4,13.6,554
2023-08-14T18:00:00,26.1,48.71,14.3,40.4,478
2023-08-14T19:00:00,26.6,49.97,10.7,11.6,86
2023-08-14T20:00:00,25.7,54.51,8.2,35.3,37
2023-08-14T21:00:00,22.9,65.15,9.1,69.9,5
2023-08-14T22:00:00,18.8,81.13,7.4,15.2,0
2023-08-14T23:00:00,18.2,82.82,4.5,89,0
2023-08-15T00:00:00,18.5,81.24,4.1,90.3,0
2023-08-15T01:00:00,17.6,85.92,4,90.3,0
2023-08-15T02:00:00,16.2,91.96,3.7,32.6,0
2023-08-15T03:00:00,16.8,88.77,4,81.3,0
2023-08-15T04:00:00,16.6,88.66,6.9,33.9,0
2023-08-15T05:00:00,15.6,92.32,7.2,90,0
2023-08-15T06:00:00,16.2,92.8,6.2,88.1,0
2023-08-15T07:00:00,16.8,91.66,6.3,97.1,11
2023-08-15T08:00:00,17.5,84.9,10.2,96.8,42
2023-08-15T09:00:00,18.8,78.72,7.3,90,137
2023-08-15T10:00:00,20.1,68.83,14.4,50.5,279
2023-08-15T11:00:00,21.7,65.83,14.6,79.3,432
2023-08-15T12:00:00,21.3,73.57,8.3,90,418
2023-08-15T13:00:00,21.4,72.66,8.2,89.1,765
2023-08-15T14:00:00,23.1,69.14,9.8,51.3,355
2023-08-15T15:00:00,23.3,62.99,4.6,41.3,805
2023-08-15T16:00:00,23.6,61.66,7.5,78.1,304
2023-08-15T17:00:00,24.4,58.36,7.5,50.6,545
2023-08-15T18:00:00,23.8,56.97,5.3,50.3,388
2023-08-15T19:00:00,23.2,62.27,14.4,60.7,250
2023-08-15T20:00:00,21.2,67.42,13.4,12.6,63
2023-08-15T21:00:00,19.6,71.54,7.6,90,11
2023-08-15T22:00:00,19.1,74.29,3.8,90.3,0
2023-08-15T23:00:00,17,83.61,1.1,90.3,0
2023-08-16T00:00:00,17.7,81.85,4.1,99.7,0
2023-08-16T01:00:00,16.8,90.74,1.1,90,0
2023-08-16T02:00:00,16.7,90.8,1,90.3,0
2023-08-16T03:00:00,15.7,89.66,3.6,32.4,0
2023-08-16T04:00:00,15.2,95.11,3.6,80,0
2023-08-16T05:00:00,14.5,97.54,3.6,52.6,0
2023-08-16T06:00:00,14.3,98.57,3.3,12.7,0
2023-08-16T07:00:00,14.2,97.92,1.1,52.9,19
2023-08-16T08:00:00,15.5,96.19,3.7,52.6,76
2023-08-16T09:00:00,17.2,90,7.3,33.9,105
2023-08-16T10:00:00,19.1,73.51,7.3,80.6,179
2023-08-16T11:00:00,20.3,66.54,4.8,81,401
2023-08-16T12:00:00,21.4,67.14,7.3,90.3,316
2023-08-16T13:00:00,22.2,62.6,7.4,80,322
2023-08-16T14:00:00,23.3,58.09,9.8,94.9,701
2023-08-16T15:00:00,23.7,60.29,10.5,15.5,227
2023-08-16T16:00:00,23.6,60.26,10,89.3,241
2023-08-16T17:00:00,23.3,58.57,11.5,41.7,422
2023-08-16T18:00:00,23.1,64.41,10.9,90,258
2023-08-16T19:00:00,23,62.31,10,15.2,221
2023-08-16T20:00:00,22.6,60.61,8,13.9,100
2023-08-16T21:00:00,21.4,64.49,7.3,53.2,11
2023-08-16T22:00:00,19.3,69.24,7.4,15.5,0
2023-08-16T23:00:00,17.1,83.83,7.2,90,0
2023-08-17T00:00:00,17.5,79.65,7.4,65.3,0
2023-08-17T01:00:00,17.1,81.6,7.2,75.3,0
2023-08-17T02:00:00,15.5,89.5,8.3,90,0
2023-08-17T03:00:00,17.4,84.87,10.5,12.6,0
2023-08-17T04:00:00,16.7,88.74,10.8,90,0
2023-08-17T05:00:00,17.1,87.32,10.8,90.6,0
2023-08-17T06:00:00,16.4,89.09,7.4,90,0
2023-08-17T07:00:00,15.8,91.88,7.4,90,12
2023-08-17T08:00:00,16.4,90.01,7.4,100,93
2023-08-17T09:00:00,17.7,80.11,11.4,52.9,142
2023-08-17T10:00:00,17.9,79.81,10,100,221
2023-08-17T11:00:00,18.3,77.44,11.6,100,489
2023-08-17T12:00:00,19.3,76.88,13.5,99.7,359
2023-08-17T13:00:00,20.6,73.68,14,94.9,432
2023-08-17T14:00:00,20.8,73.38,11.6,100,218
2023-08-17T15:00:00,20.6,74.63,7.9,99.7,155
2023-08-17T16:00:00,20.9,74.44,8,90,156
2023-08-17T17:00:00,22.1,73.76,13.3,65.8,
2023-08-17T18:00:00,21,75.8,10.1,99.7,200
2023-08-17T19:00:00,20.4,77.42,13.7,10,39
2023-08-17T20:00:00,20.1,78.94,4.5,100,16
2023-08-17T21:00:00,19.3,83.48,9.4,100,0
2023-08-17T22:00:00,19.3,82.81,7.2,98.4,0
2023-08-17T23:00:00,19,83.76,7.2,99.4,0
2023-08-18T00:00:00,18.6,87.42,7.3,99.4,0
2023-08-18T01:00:00,18.1,88.3,7.6,90,0
2023-08-18T02:00:00,16.7,92.53,3.8,34.5,0
2023-08-18T03:00:00,16.6,96.86,7.3,81,0
2023-08-18T04:00:00,16.6,96.19,4.6,90.3,0
2023-08-18T05:00:00,16.9,97.95,6.4,81.3,0
2023-08-18T06:00:00,17.3,96.64,4.2,100,0
2023-08-18T07:00:00,17.8,96.6,7.3,99.7,5
2023-08-18T08:00:00,17.9,95.53,4.8,100,51
2023-08-18T09:00:00,18.3,93.9,12.2,100,84
2023-08-18T10:00:00,18.4,93.51,10,99.7,111
2023-08-18T11:00:00,18.7,93.75,7.2,99.7,234
2023-08-18T12:00:00,19.4,91.26,7.8,100,346
2023-08-18T13:00:00,20.3,87.59,7.2,99.7,323
2023-08-18T14:00:00,21,84.55,4.2,96.8,877
2023-08-18T15:00:00,23.3,79.04,4.2,41.7,729
2023-08-18T16:00:00,24.4,75.54,7.1,59.4,376
2023-08-18T17:00:00,25,75.8,9.9,77.1,200
2023-08-18T18:00:00,25.4,74.74,7.2,41.7,179
2023-08-18T19:00:00,25.8,74.29,7.6,13.6,176
2023-08-18T20:00:00,25.7,76.42,9.8,75.2,54
2023-08-18T21:00:00,24.1,82.08,7.5,80.3,0
2023-08-18T22:00:00,24.1,80.97,7.3,89.7,0
2023-08-18T23:00:00,23.8,83.45,9.8,98.4,0
2023-08-19T00:00:00,23.5,84.3,10.2,80.3,0
2023-08-19T01:00:00,23.7,85.4,8.2,90.6,0
2023-08-19T02:00:00,24,81.89,10.8,99.7,0
2023-08-19T03:00:00,24,82.87,8.2,90.3,0
2023-08-19T04:00:00,24,79.38,7.7,90.6,0
2023-08-19T05:00:00,24,79.32,7.3,90.3,0
2023-08-19T06:00:00,23.3,81.53,7.5,90,0
2023-08-19T07:00:00,23.9,79.29,8.3,99.7,7
2023-08-19T08:00:00,24.1,79.6,11.3,90.3,21
2023-08-19T09:00:00,23.9,82.68,10.8,90,70
2023-08-19T10:00:00,23.3,79.94,8.3,90,84
2023-08-19T11:00:00,22.3,81.41,11.4,89,84
2023-08-19T12:00:00,22.9,74.87,11.6,79.3,262
2023-08-19T13:00:00,22.2,74.13,14.5,89,127
2023-08-19T14:00:00,22.1,74.09,10.9,60.3,169
2023-08-19T15:00:00,23.9,64.64,11.6,50,269
2023-08-19T16:00:00,24.6,62.38,5.6,59.7,668
2023-08-19T17:00:00,25.3,59.88,10.8,11,123
2023-08-19T18:00:00,26.3,55.23,9,48.7,497
2023-08-19T19:00:00,25.1,57.1,4.8,60,278
2023-08-19T20:00:00,24.7,63.97,4.6,61,32
2023-08-19T21:00:00,21.4,76.51,9.7,12.6,0
2023-08-19T22:00:00,19.8,84.65,6.3,45.6,0
2023-08-19T23:00:00,18.2,87.84,3.7,45.2,0
2023-08-20T00:00:00,18.2,86.19,3.7,90.3,0
2023-08-20T01:00:00,17.8,94.01,3.7,89.7,0
2023-08-20T02:00:00,17,94.62,3.7,87.5,0
2023-08-20T03:00:00,17.5,93.82,3.5,87.7,0
2023-08-20T04:00:00,17.5,92.42,3.7,33.9,0
2023-08-20T05:00:00,16,93.79,3.5,51.4,0
2023-08-20T06:00:00,16.2,90.37,3.5,90.3,0
2023-08-20T07:00:00,14.2,97.32,1,75.2,11
2023-08-20T08:00:00,16.6,91.63,3.5,100,127
2023-08-20T09:00:00,18.4,85.72,1.1,78.7,67
2023-08-20T10:00:00,20.8,68.51,3.9,90,446
2023-08-20T11:00:00,22.2,61.1,6.3,45.6,577
2023-08-20T12:00:00,23.6,52.05,3.7,50.7,135
2023-08-20T13:00:00,24.5,50.24,6.2,45.6,719
2023-08-20T14:00:00,25.2,51.19,6.2,45.6,780
2023-08-20T15:00:00,25.9,49.45,6.3,70.3,381
2023-08-20T16:00:00,26.3,50.07,6.6,13.9,657
2023-08-20T17:00:00,24.6,62.79,10.9,78.1,517
2023-08-20T18:00:00,25,61.88,14.3,69.9,366
2023-08-20T19:00:00,23.8,60.34,13.8,75.2,221
2023-08-20T20:00:00,22.6,61.55,10.9,60,26
2023-08-20T21:00:00,21.2,69.79,9.8,90,0
2023-08-20T22:00:00,20.1,72.67,6.4,62.3,0
2023-08-20T23:00:00,19.3,77.96,4.6,78.1,0
2023-08-21T00:00:00,18.1,83.34,3.6,59,0
2023-08-21T01:00:00,17.7,82.05,3.9,88.1,0
2023-08-21T02:00:00,17.1,84.94,3.8,32.9,0
2023-08-21T03:00:00,16.4,87.87,3.7,13,0
2023-08-21T04:00:00,16.2,92.79,3.7,79.1,0
2023-08-21T05:00:00,15.8,93.14,3.7,41,0
2023-08-21T06:00:00,15.9,91.42,6.2,78.1,0
2023-08-21T07:00:00,15.5,90.32,3.7,31.3,9
2023-08-21T08:00:00,16.2,91.31,3.9,87.8,97
2023-08-21T09:00:00,16.6,95.63,4.2,98.6,178
2023-08-21T10:00:00,18.3,89.07,9.7,96.5,448
2023-08-21T11:00:00,19.5,84.13,6.3,87.1,584
2023-08-21T12:00:00,21.2,75.3,6.3,45.6,202
2023-08-21T13:00:00,23.1,64.35,6.4,50.5,749
2023-08-21T14:00:00,24.3,54.88,6.4,55.6,802
2023-08-21T15:00:00,24.4,52.63,7.4,90,800
2023-08-21T16:00:00,25.3,48.25,9.2,12.9,65
2023-08-21T17:00:00,25.8,49.58,3.8,12.6,503
2023-08-21T18:00:00,25,49.1,4.5,50.7,371
2023-08-21T19:00:00,24.5,52.04,4.5,32.3,216
2023-08-21T20:00:00,23.2,66.38,8.9,90,26
2023-08-21T21:00:00,21.1,77.85,7.3,50.7,0
2023-08-21T22:00:00,19.1,82.76,7.1,45.6,0
2023-08-21T23:00:00,17.9,88.8,4,87.5,0
